Category,ItemName,ItemHdr,XpressfeedMnemonic,CRSP Long Name,Description/Full Compustat Name,ItemNameType
BankAnnual,DATP_DC,DATP_DC,DATP_DC,Data Processing DC,DATP_DC: Data Processing Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DDIPC,DDIPC,DDIPC,"Demand Deposits of Individuals, Partnerships and Corporations","DDIPC: Demand Deposits of Individuals, Partnerships and Corporations (Refer to your Compustat documentation for item definitions)",AM
BankAnnual,DEPCH,DEPCH,DEPCH,Deposits - Net Change,DEPCH: I/D in Deposits (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DEPCH_DC,DEPCH_DC,DEPCH_DC,Deposits - Net Change DC,DEPCH_DC: I/D in Deposits Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DFG,DFG,DFG,Deposits of Foreign Governments,DFG: Deposits of Foreign Governments (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DIB,DIB,DIB,Interest Bearing Deposits,DIB: Interest Bearing Deposits (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DIB_FN,DIB_FN,DIB_FN,Interest Bearing Deposits FN,DIB_FN: Interest Bearing Deposits Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DINVC,DINVC,DINVC,Decrease in Investments (excluding Loans),DINVC: Decr Invest (excl Loans) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DINVC_DC,DINVC_DC,DINVC_DC,Decrease in Investments (excluding Loans) DC,DINVC_DC: Decr Invest (excl Loans) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DLREC,DLREC,DLREC,Decrease in Loans Receivable,DLREC: Decr in Loans Receivable (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DLREC_DC,DLREC_DC,DLREC_DC,Decrease in Loans Receivable DC,DLREC_DC: Decr in Loans Receivable Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DLTCC,DLTCC,DLTCC,Debt - Long Term not Classified as Capital,DLTCC: Debt - Long Term not Classified as Capital (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DLTCC_DC,DLTCC_DC,DLTCC_DC,Debt - Long Term not Classified as Capital DC,DLTCC_DC: Debt - Long Term not Classified as Capital Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DNIB,DNIB,DNIB,Deposits - Non-Interest Bearing,DNIB: Deposits - Non Interest Bearing (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DNIB_DC,DNIB_DC,DNIB_DC,Deposits - Non-Interest Bearing DC,DNIB_DC: Deposits - Non Interest Bearing Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DPRLL,DPRLL,DPRLL,Deferred Portion of Reserve for Loan Losses,DPRLL: Deferred Portion of Reserve for Loan Losses (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DSPS,DSPS,DSPS,Deposits of States and Political Subdivisions,DSPS: Deposits of States and Political Subdivisions (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DUSG,DUSG,DUSG,Deposits of U.S. Government,DUSG: Deposits of U.S. Government (Refer to your Compustat documentation for item definitions),AM
BankAnnual,DUSG_DC,DUSG_DC,DUSG_DC,Deposits of U.S. Government DC,DUSG_DC: Deposits of U.S. Government Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FCC,FCC,FCC,Credit Card Fees,FCC: Fees - Credit Card (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FCC_DC,FCC_DC,FCC_DC,Credit Card Fees DC,FCC_DC: Fees - Credit Card Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FDAC,FDAC,FDAC,Federal Deposit Assessment Charge,FDAC: Federal Deposit Assessment Charge (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FDAC_DC,FDAC_DC,FDAC_DC,Federal Deposit Assessment Charge DC,FDAC_DC: Federal Deposit Assessment Charge Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FEDRCS,FEDRCS,FEDRCS,Furniture and Equipment Expense,FEDRCS: Furniture and Equipment Expense (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FEDRCS_DC,FEDRCS_DC,FEDRCS_DC,Furniture and Equipment Expense DC,FEDRCS_DC: Furniture and Equipment Expense Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FEOEN,FEOEN,FEOEN,Furniture and Occupancy Expense - Net,FEOEN: Fixed Expenses (Occupancy and Equipment - Net) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FEOEN_DC,FEOEN_DC,FEOEN_DC,Furniture and Occupancy Expense - Net DC,FEOEN_DC: Fixed Expenses (Occupancy and Equipment - Net) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FFPSS,FFPSS,FFPSS,Federal Funds Purchased and Securities Sold Under Agreements to Repurchase,FFPSS: Federal Funds Purchased and Securities Sold Under Agreements to Repurchase (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FFPSS_DC,FFPSS_DC,FFPSS_DC,Federal Funds Purchased and Securities Sold Under Agreements to Repurchase Data,FFPSS_DC: Federal Funds Purchased and Securities Sold Under Agreements to Repurchase Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FFSSP,FFSSP,FFSSP,Federal Funds Sold and Securities Purchased Under Agreements to Resell,FFSSP: Federal Funds Sold and Securities Purchased Under Agreements to Resell (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FFSSP_DC,FFSSP_DC,FFSSP_DC,Federal Funds Sold and Securities Purchased Under Agreements to Resell Data Cod,FFSSP_DC: Federal Funds Sold and Securities Purchased Under Agreements to Resell Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FFSSP_FN,FFSSP_FN,FFSSP_FN,Federal Funds Sold and Securities Purchased Under Agreements to Resell FN,FFSSP_FN: Federal Funds Sold and Securities Purchased Under Agreements to Resell Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FHLB,FHLB,FHLB,Advances from FHLB,FHLB: Advances From FHLB (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FHLB_DC,FHLB_DC,FHLB_DC,Advances from FHLB DC,FHLB_DC: Advances From FHLB Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FLS,FLS,FLS,Fees - Legal and Settlement,FLS: Fees - Legal and Settlement (Banks) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FLS_DC,FLS_DC,FLS_DC,Fees - Legal and Settlement DC,FLS_DC: Fees - Legal and Settlement (Banks) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FO,FO,FO,Fees - Other,FO: Fees - Other (Refer to your Compustat documentation for item definitions),AM
BankAnnual,FO_DC,FO_DC,FO_DC,Fees - Other DC,FO_DC: Fees - Other Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,GLO,GLO,GLO,Gains/Losses - Other,GLO: Gains/Losses - Other (Refer to your Compustat documentation for item definitions),AM
BankAnnual,GLO_DC,GLO_DC,GLO_DC,Gains/Losses - Other DC,GLO_DC: Gains/Losses - Other Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ICND,ICND,ICND,Interest on Capital Notes and Debentures,ICND: Interest on Capital Notes and Capital Debentures (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ICND_DC,ICND_DC,ICND_DC,Interest on Capital Notes and Debentures DC,ICND_DC: Interest on Capital Notes and Capital Debentures Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDBI,IDBI,IDBI,Interest on Due from Banks,IDBI: Interest on Due From Banks (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDBI_DC,IDBI_DC,IDBI_DC,Interest on Due from Banks DC,IDBI_DC: Interest on Due From Banks Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDILBC,IDILBC,IDILBC,Interest and Fees on Loans,IDILBC: Interest and Fees on Loans (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDILBC_DC,IDILBC_DC,IDILBC_DC,Interest and Fees on Loans DC,IDILBC_DC: Interest and Fees on Loans Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDILBC_FN,IDILBC_FN,IDILBC_FN,Interest and Fees on Loans FN,IDILBC_FN: Interest and Fees on Loans Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDOTS,IDOTS,IDOTS,Interest and Dividends on Other Taxable Securities,IDOTS: Interest and Dividends on Other Taxable Securities (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDOTS_DC,IDOTS_DC,IDOTS_DC,Interest and Dividends on Other Taxable Securities DC,IDOTS_DC: Interest and Dividends on Other Taxable Securities Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDOTS_FN,IDOTS_FN,IDOTS_FN,Interest and Dividends on Other Taxable Securities FN,IDOTS_FN: Interest and Dividends on Other Taxable Securities Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDTS,IDTS,IDTS,Interest and Discount on U.S. Treasury Securities,IDTS: Interest and Discount on U.S. Treasury Securities (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IDTS_DC,IDTS_DC,IDTS_DC,Interest and Discount on U.S. Treasury Securities DC,IDTS_DC: Interest and Discount on U.S. Treasury Securities Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IFFSSP,IFFSSP,IFFSSP,Int Inc on Fed Funds Sold and Sec Purch Under Agreements to Resell,IFFSSP: Interest Income on Fed Funds Sold and Sec Purch Under Agreements to Resell (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IFFSSP_DC,IFFSSP_DC,IFFSSP_DC,Int Inc on Fed Funds Sold and Sec Purch Under Agreements to Resell DC,IFFSSP_DC: Interest Income on Fed Funds Sold and Sec Purch Under Agreements to Resell Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IFFSSP_FN,IFFSSP_FN,IFFSSP_FN,Int Inc on Fed Funds Sold and Sec Purch Under Agreements to Resell FN,IFFSSP_FN: Interest Income on Fed Funds Sold and Sec Purch Under Agreements to Resell Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IINVC,IINVC,IINVC,Increase in Investments (excl Loans),IINVC: Incr Invest (excl Loans) (-) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IINVC_DC,IINVC_DC,IINVC_DC,Increase in Investments (excl Loans) DC,IINVC_DC: Incr Invest (excl Loans) (-) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ILREC,ILREC,ILREC,Increase in Loans Receivable,ILREC: Incr in Loans Receivable (-) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ILREC_DC,ILREC_DC,ILREC_DC,Increase in Loans Receivable DC,ILREC_DC: Incr in Loans Receivable (-) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ILTDNC,ILTDNC,ILTDNC,Interest on Long Term Debt not Classified as Capital Notes or Debentures,ILTDNC: Interest on Long Term Debt not Classified as Capital Notes or Debentures (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ILTDNC_DC,ILTDNC_DC,ILTDNC_DC,Interest on Long Term Debt not Classified as Capital Notes or Debentures Data C,ILTDNC_DC: Interest on Long Term Debt not Classified as Capital Notes or Debentures Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,INVSGL,INVSGL,INVSGL,Investment Security Gains/Losses,INVSGL: Investment Security Gains/Losses (Refer to your Compustat documentation for item definitions),AM
BankAnnual,INVSGL_DC,INVSGL_DC,INVSGL_DC,Investment Security Gains/Losses DC,INVSGL_DC: Investment Security Gains/Losses Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IOSPS,IOSPS,IOSPS,Interest on Obligations of States and Political Subdivisions,IOSPS: Interest On Obligations Of States And Political Subdivisions (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IOSPS_DC,IOSPS_DC,IOSPS_DC,Interest on Obligations of States and Political Subdivisions DC,IOSPS_DC: Interest On Obligations Of States And Political Subdivisions Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IREO,IREO,IREO,Real Estate Operations - Net,IREO: Income from Real Estate Operations (Refer to your Compustat documentation for item definitions),AM
BankAnnual,IREO_DC,IREO_DC,IREO_DC,Real Estate Operations - Net DC,IREO_DC: Income from Real Estate Operations Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ISGAC,ISGAC,ISGAC,Interest on Securities of U.S. Government Agencies and Corporations,ISGAC: Interest on Securities of U.S. Government Agencies and Corporations (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ISGAC_DC,ISGAC_DC,ISGAC_DC,Interest on Securities of U.S. Government Agencies and Corporations DC,ISGAC_DC: Interest on Securities of U.S. Government Agencies and Corporations Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ITACOE,ITACOE,ITACOE,Income Taxes Applicable to Current Operating Earnings,ITACOE: Income Taxes Applicable to Current Operating Earnings (Refer to your Compustat documentation for item definitions),AM
BankAnnual,ITACOE_FN,ITACOE_FN,ITACOE_FN,Income Taxes Applicable to Current Operating Earnings FN,ITACOE_FN: Income Taxes Applicable to Current Operating Earnings Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LAO,LAO,LAO,Loans - All Other,LAO: Loans - All Other (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LAO_DC,LAO_DC,LAO_DC,Loans - All Other DC,LAO_DC: Loans - All Other Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACLD,LCACLD,LCACLD,Loans - Commercial and Industrial (Domestic),LCACLD: Loans - Commercial and Industrial (Domestic) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACLD_DC,LCACLD_DC,LCACLD_DC,Loans - Commercial and Industrial (Domestic) DC,LCACLD_DC: Loans - Commercial and Industrial (Domestic) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACLF,LCACLF,LCACLF,Loans - Commercial and Industrial (Foreign),LCACLF: Loans - Commercial and Industrial (Foreign) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACLF_DC,LCACLF_DC,LCACLF_DC,Loans - Commercial and Industrial (Foreign) DC,LCACLF_DC: Loans - Commercial and Industrial (Foreign) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACRD,LCACRD,LCACRD,Loans - Consumer,LCACRD: Loans - Consumer (Domestic) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACRD_DC,LCACRD_DC,LCACRD_DC,Loans - Consumer DC,LCACRD_DC: Loans - Consumer (Domestic) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACRF,LCACRF,LCACRF,Loans - Consumer (Foreign),LCACRF: Loans - Consumer (Foreign) (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LCACRF_DC,LCACRF_DC,LCACRF_DC,Loans - Consumer (Foreign) DC,LCACRF_DC: Loans - Consumer (Foreign) Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LDT,LDT,LDT,Loans - Domestic,LDT: Loans - Domestic (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LFT,LFT,LFT,Loans - Foreign,LFT: Loans - Foreign (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LFT_DC,LFT_DC,LFT_DC,Loans - Foreign DC,LFT_DC: Loans - Foreign Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LFT_FN,LFT_FN,LFT_FN,Loans - Foreign FN,LFT_FN: Loans - Foreign Footnote (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LG,LG,LG,Loans - Net of Unearned Income Loans - Gross,LG: Loans - Gross (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LG_DC,LG_DC,LG_DC,Loans - Net of Unearned Income Loans - Gross DC,LG_DC: Loans - Gross Data Code (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LGDLF,LGDLF,LGDLF,"Loans, Gross - Incl Direct Lease Financing","LGDLF: Loans, Gross - Incl Direct Lease Financing (Refer to your Compustat documentation for item definitions)",AM
BankAnnual,LHS,LHS,LHS,Loans Held for Sale,LHS: Loans Held For Sale (Refer to your Compustat documentation for item definitions),AM
BankAnnual,LHS_DC,LHS_DC,LHS_DC,Loans Held for Sale DC,LHS_DC: Loans Held For Sale Data Code (Refer to your Compustat documentation for item definitions),AM
